Date,Open,Close,High,Low,Volume,RSI14,SMA14,EMA14,MACD_sl,MACD_h,Log_Returns,Log_Trading_Range,Log_Volume_Change,Previous_10_Day_Volatility,Previous_30_Day_Volatility,Next_10_Days_Volatility
2004-06-25,1140.65,1134.43,1145.97,1134.24,1812900000,56.8,1135.16,1132.62,5.82,0.41,-0.005467953212535903,0.010288616814856155,0.2621050449374316,0.005622168803415199,0.006389607416645694,0.005403276559892204
2004-06-28,1134.43,1133.35,1142.6,1131.62,1354600000,45.01,1134.65,1132.72,5.8,-0.06,-0.000952473415982702,0.009656132929349859,-0.29142156525481866,0.00450775345637278,0.0063915873586906985,0.005415369586875912
2004-06-29,1133.35,1136.2,1138.26,1131.81,1375000000,45.84,1134.22,1133.18,5.75,-0.23,0.002511512412660899,0.005682659439817606,0.014947523319868594,0.004182829423670465,0.006387484583221563,0.005468987947275411
2004-06-30,1136.2,1140.84,1144.22,1133.62,1473800000,57.23,1134.9,1134.21,5.73,-0.07,0.004075472035912853,0.009307130014909681,0.06939036823222722,0.004339336081001331,0.0059991152688854054,0.00528686901404054
2004-07-01,1140.84,1128.94,1140.84,1123.06,1495700000,44.81,1134.37,1133.5,5.53,-0.79,-0.010485693797043005,0.015707730530730046,0.014750225332381461,0.005587514615426959,0.006314469209082394,0.004825713643175841
2004-07-02,1128.94,1125.38,1129.18,1123.26,1085000000,50.07,1134.37,1132.42,5.17,-1.47,-0.003158382979668417,0.005256533919980377,-0.32101433769071974,0.005553524942878131,0.00632708489180105,0.004136649293264563
2004-07-06,1125.38,1116.21,1125.38,1113.21,1283300000,38.27,1133.24,1130.26,4.55,-2.45,-0.008181738100098812,0.010873022659090736,0.16785489827585565,0.0059506306210826455,0.006550269562598297,0.004175333220782521
2004-07-07,1116.21,1118.33,1122.37,1114.92,1328600000,38.79,1132.15,1128.67,3.84,-2.85,0.0018974828251696607,0.006659867550759202,0.03469087098072521,0.005816364156176993,0.0065261698374570985,0.004511687543745531
2004-07-08,1118.33,1109.11,1119.12,1108.72,1401100000,34.83,1130.52,1126.06,2.95,-3.57,-0.008278609217711619,0.009336465407627337,0.05313188614604414,0.005004192247972894,0.006727163537072488,0.005922588917802631
2004-07-09,1109.11,1112.81,1115.57,1109.11,1186300000,35.46,1128.93,1124.29,2.04,-3.62,0.003330456020030681,0.005807593143257073,-0.16641842271012663,0.005403276559891879,0.006083946312188781,0.00568575517599982
2004-07-12,1112.81,1114.35,1116.11,1106.71,1114600000,39.1,1127.79,1122.97,1.2,-3.39,0.0013829273563068512,0.008457775289830494,-0.06234362353162126,0.005415369586875589,0.0060811861851709234,0.006043160650979993
2004-07-13,1114.35,1115.14,1116.3,1112.99,1199700000,36.21,1126.41,1121.92,0.44,-3.02,0.0007086822843467289,0.0029695575114709882,0.073575929385445,0.00546898794727509,0.0059879137329950346,0.005900125841705994
2004-07-14,1115.14,1111.47,1119.6,1107.83,1462000000,24.49,1124.09,1120.53,-0.28,-2.88,-0.003296494063578237,0.010568331708482148,0.19773383578884207,0.005286869014040207,0.006014676481343034,0.00709034448639625
2004-07-15,1111.47,1106.69,1114.67,1106.6,1408700000,23.97,1121.66,1118.68,-1.01,-2.93,-0.004309885129190505,0.007266145498624255,-0.0371380680434612,0.004825713643175475,0.006057448151981064,0.007106400505171267
2004-07-16,1106.69,1101.39,1112.17,1101.07,1450300000,24.32,1119.3,1116.38,-1.8,-3.15,-0.004800559923888947,0.010030627557175542,0.029103138299941378,0.004136649293264136,0.00606407738252647,0.007262501603708762
2004-07-19,1101.39,1100.9,1105.52,1096.55,1319900000,24.54,1116.98,1114.32,-2.58,-3.13,-0.00044499135725661887,0.008146925041715214,-0.09421445543129536,0.0041753332207821,0.005928828452857281,0.007119858156305011
2004-07-20,1100.9,1108.67,1108.88,1099.1,1445800000,29.95,1115.02,1113.56,-3.19,-2.43,0.007033071618438136,0.008858833830243107,0.09110682543128945,0.004511687543745142,0.005997244921118859,0.007249905770656939
2004-07-21,1108.67,1093.88,1116.27,1093.88,1679500000,20.2,1111.66,1110.94,-3.89,-2.79,-0.01343008994306416,0.020261761411726198,0.1498333284861495,0.005922588917802334,0.005631847377194076,0.007142370294576904
2004-07-22,1093.88,1096.84,1099.69,1084.16,1680800000,27.03,1109.37,1109.06,-4.55,-2.64,0.002702309561493088,0.014222828302857593,0.0007737404784435853,0.005685755175999512,0.005656597279507768,0.005621590805900152
2004-07-23,1096.84,1086.2,1096.84,1083.49,1337500000,24.54,1106.57,1106.01,-5.31,-3.04,-0.009747951712479441,0.012246005728732356,-0.22846767076062946,0.0060431606509797,0.005666858672279751,0.00765786040829696
2004-07-26,1086.2,1084.07,1089.82,1078.78,1413400000,27.01,1104.27,1103.09,-6.11,-3.22,-0.001962890040314136,0.010181771995608102,0.0551959494865919,0.005900125841705694,0.0055570829870225935,0.008533567506787038
2004-07-27,1084.07,1094.83,1096.65,1084.07,1610800000,35.04,1102.6,1101.98,-6.72,-2.43,0.009876623495912007,0.01153760184700392,0.13073280072054416,0.007090344486396002,0.005707040134162007,0.008595290968266322
2004-07-28,1094.83,1095.42,1098.84,1082.17,1554300000,40.21,1101.62,1101.11,-7.15,-1.7,0.0005387512971308794,0.015286793391694253,-0.03570566648844675,0.00710640050517102,0.005566197774469938,0.009087175737604572
2004-07-29,1095.42,1100.43,1103.71,1095.42,1530100000,41.31,1100.73,1101.02,-7.34,-0.77,0.004563161138844585,0.007539380817408237,-0.01569219076108297,0.007262501603708521,0.005644962093362335,0.009070135294809078
2004-07-30,1100.43,1101.72,1103.73,1096.96,1298200000,41.1,1099.83,1101.11,-7.34,0.0,0.001171582451291009,0.006152635179393684,-0.16435440312839944,0.007119858156304767,0.0056582003390493575,0.009261239573953703
2004-08-02,1101.72,1106.62,1108.6,1097.34,1276000000,44.33,1099.22,1101.85,-7.12,0.86,0.004437729734992679,0.01020888854116464,-0.017248504694634903,0.007249905770656699,0.005706773829564595,0.009278535723599891
2004-08-03,1106.62,1099.69,1106.62,1099.2,1338300000,42.48,1098.38,1101.56,-6.88,0.98,-0.006282002792164398,0.006727682210517116,0.04766996689759395,0.0071423702945766585,0.005762025394592825,0.01050373322319734
2004-08-04,1099.69,1098.63,1102.45,1092.4,1369200000,44.6,1097.81,1101.17,-6.63,1.0,-0.0009643728685100328,0.009157865219118655,0.022826475853701567,0.005621590805899842,0.005697764817362773,0.010506241211929251
2004-08-05,1098.63,1080.7,1098.83,1079.98,1397400000,38.14,1096.33,1098.44,-6.66,-0.13,-0.016454969708807887,0.017303454931965945,0.020386739462320946,0.0076578604082967305,0.006064367854822757,0.011409600944657431
2004-08-06,1080.7,1063.97,1080.7,1062.23,1521000000,32.16,1093.69,1093.84,-7.12,-1.83,-0.015601784293751919,0.017238507450966445,0.08475464614094363,0.008533567506786832,0.006559534277255079,0.010030105818039124
2004-08-09,1063.97,1065.22,1069.46,1063.97,1086000000,27.6,1090.59,1090.03,-7.78,-2.66,0.001174155564894086,0.0051466531531589865,-0.3368667917654129,0.008595290968266117,0.0065617023262179806,0.00825007856778382
2004-08-10,1065.22,1079.04,1079.04,1065.22,1245600000,42.27,1089.53,1088.56,-8.3,-2.09,0.012890406353119666,0.012890406353119666,0.13711612002590812,0.00908717573760438,0.007108962404920651,0.008424606409725512
2004-08-11,1079.04,1075.79,1079.04,1065.92,1410400000,39.07,1088.02,1086.86,-8.74,-1.75,-0.0030164815455098193,0.01223348092806642,0.12425601056387237,0.009070135294808886,0.007069260016537954,0.007655380596453784
2004-08-12,1075.79,1063.23,1075.79,1062.82,1405100000,38.31,1086.38,1083.71,-9.28,-2.17,-0.011743830682631184,0.012129522463240505,-0.0037648774713652244,0.009261239573953512,0.007202985199394827,0.007710971122544205
2004-08-13,1063.23,1064.8,1067.58,1060.72,1175100000,40.13,1085.01,1081.19,-9.82,-2.13,0.0014755433756610259,0.006446481940336923,-0.17875522427240043,0.009278535723599702,0.0070667895887315604,0.005959963222988605
2004-08-16,1064.8,1079.34,1080.66,1064.8,1206200000,42.36,1083.9,1080.94,-10.06,-0.98,0.013562755121748538,0.014784977496120177,0.026121671676989422,0.01050373322319717,0.0076069448496238375,0.005925271232111777
2004-08-17,1079.34,1081.71,1086.96,1079.34,1267800000,43.36,1082.92,1081.04,-10.05,0.04,0.002193379098266668,0.007035065713417943,0.04980819283317928,0.010506241211929083,0.007523014353350833,0.005930082581116539
2004-08-18,1081.71,1095.17,1095.17,1078.93,1282500000,47.64,1082.54,1082.93,-9.65,1.62,0.012366480041025696,0.014939793072425545,0.011528183194858599,0.011409600944657278,0.007897762445698363,0.005996402545397345
2004-08-19,1095.17,1091.23,1095.17,1086.28,1249400000,45.41,1081.8,1084.03,-9.05,2.37,-0.003604101962039863,0.008150587192040426,-0.026147861985453602,0.010030105818038948,0.007788391539173766,0.0047834942644714535
2004-08-20,1091.23,1098.35,1100.26,1089.57,1199900000,46.45,1081.2,1085.94,-8.24,3.25,0.006503553280292174,0.009763392516782154,-0.04042521608912608,0.00825007856778361,0.007863970476382402,0.005443709099374585
2004-08-23,1098.35,1095.68,1101.4,1094.73,1021900000,48.21,1080.92,1087.24,-7.36,3.53,-0.0024338785869266744,0.0060743403249441386,-0.1605745803521792,0.008424606409725305,0.007864403696177025,0.0056075123143794646
2004-08-24,1095.68,1096.19,1100.94,1092.82,1092500000,48.91,1080.74,1088.43,-6.45,3.63,0.0004653560742227114,0.007402849065321959,0.06680500835157943,0.007655380596453556,0.007863172096675123,0.005674990811322228
2004-08-25,1096.19,1104.96,1106.29,1093.24,1192200000,61.83,1082.48,1090.64,-5.42,4.11,0.007968604054136463,0.011866310647988598,0.08733169181608247,0.00771097112254398,0.007996396397106819,0.0060582359080329105
2004-08-26,1104.96,1105.09,1106.78,1102.43,1023600000,73.92,1085.41,1092.56,-4.36,4.26,0.00011764439732164789,0.00393806439566724,-0.15247451450019156,0.005959963222988314,0.007958616061390497,0.005664356724608878
2004-08-27,1105.09,1107.77,1109.68,1104.61,845400000,74.34,1088.45,1094.59,-3.27,4.34,0.002422205932878896,0.004579353978048317,-0.19127121615294485,0.005925271232111485,0.007919045003207816,0.005765745498246648
2004-08-30,1107.77,1099.15,1107.77,1099.15,843100000,62.23,1089.89,1095.2,-2.36,3.64,-0.007811831725701879,0.007811831725701879,-0.002724313204058859,0.005930082581116244,0.008052588647815023,0.005760053070688178
2004-08-31,1099.15,1104.24,1104.24,1094.72,1138200000,66.93,1091.92,1096.41,-1.52,3.36,0.0046201617091972125,0.008658692726083217,0.3001177712403944,0.0059964025453970535,0.007991187283414376,0.004714163374275215
2004-09-01,1104.24,1105.91,1109.25,1099.11,1142100000,79.18,1094.97,1097.67,-0.74,3.13,0.0015112099340068852,0.009183349872356139,0.0034206058875376755,0.004783494264471087,0.00758941252467235,0.005541840847361432
2004-09-02,1105.91,1118.31,1119.11,1105.6,1118400000,81.86,1098.79,1100.42,0.16,3.62,0.011150091689158259,0.01214555252259597,-0.0209695805770167,0.005443709099374264,0.00783198498355427,0.005558131882951238
2004-09-03,1118.31,1113.63,1120.8,1113.57,924170000,73.13,1101.24,1102.18,1.02,3.43,-0.004193667266026324,0.006471645460693232,-0.19075833407661946,0.005607512314379153,0.007641126302167357,0.004599732624486733
2004-09-07,1113.63,1121.3,1124.08,1113.63,1214400000,74.93,1104.07,1104.73,1.93,3.62,0.006863776594372872,0.009339973425622539,0.273109369238437,0.005674990811321921,0.007699537502901789,0.004797003024901935
2004-09-08,1121.3,1116.27,1123.05,1116.27,1246300000,64.86,1105.58,1106.27,2.73,3.21,-0.004495956303377291,0.006055428181346301,0.02592903419096615,0.0060582359080326225,0.007582506089870917,0.004720991068538026
2004-09-09,1116.27,1118.38,1121.3,1113.62,1371300000,69.63,1107.52,1107.89,3.45,2.89,0.0018884394666347504,0.0068727562778390094,0.09558003317347996,0.00566435672460857,0.0075858483513142755,0.006513622206090809
2004-09-10,1118.38,1123.92,1125.26,1114.39,1261200000,68.92,1109.34,1110.02,4.17,2.86,0.004941364913303659,0.009706950060860642,-0.08369554633490495,0.005765745498246345,0.007592815629512954,0.0066053761590400654
2004-09-13,1123.92,1125.82,1129.78,1123.35,1299800000,72.56,1111.5,1112.13,4.86,2.78,0.001689084473517788,0.0057076311228039245,0.030146757789342615,0.005760053070687875,0.007594502102962108,0.0063557929308185905
2004-09-14,1125.82,1128.33,1129.46,1124.72,1204500000,73.36,1113.79,1114.29,5.53,2.69,0.0022270044472394446,0.004205526609363908,-0.0761458634053227,0.004714163374274847,0.007567876299167606,0.006424101104087848
2004-09-15,1128.33,1120.37,1128.33,1119.74,1256000000,61.33,1114.89,1115.1,6.02,1.94,-0.0070796755880619955,0.007642147981479219,0.04186752497322033,0.005541840847361117,0.0075944171883306705,0.006788515546282521
2004-09-16,1120.37,1123.5,1126.06,1120.37,1113900000,62.97,1116.21,1116.22,6.4,1.52,0.002789824749292791,0.005065826371926541,-0.12006469717699986,0.005558131882950924,0.0075983220186349905,0.006724372027148104
2004-09-17,1123.5,1128.55,1130.48,1123.5,1422600000,64.16,1117.69,1117.86,6.76,1.43,0.004484810252381344,0.006193508649106505,0.24461881244826955,0.004599732624486352,0.006892732725412534,0.006627723760937857
2004-09-20,1128.55,1122.2,1128.55,1120.34,1197600000,66.21,1119.34,1118.44,6.97,0.84,-0.005642578560893341,0.007301412228536641,-0.1721666291939954,0.00479700302490157,0.006253646456528969,0.008218541722023838
2004-09-21,1122.2,1129.3,1131.54,1122.2,1325000000,67.14,1121.13,1119.89,7.17,0.81,0.0063069274127522945,0.008288492435457151,0.10109290531490345,0.004720991068537655,0.006306598397818191,0.007986263544553878
2004-09-22,1129.3,1113.56,1129.3,1112.67,1379900000,54.39,1121.67,1119.05,7.09,-0.32,-0.014035881334820921,0.014835439374569326,0.04059857333718497,0.006513622206090539,0.0066044944386624465,0.007786932156650962
2004-09-23,1113.56,1108.36,1113.61,1108.05,1286300000,43.78,1120.96,1117.62,6.74,-1.41,-0.00468064511202293,0.005005276782036994,-0.07024115267283904,0.006605376159039798,0.0066466784316352575,0.006066514672640425
2004-09-24,1108.36,1110.11,1113.81,1108.36,1255400000,47.72,1120.71,1116.62,6.25,-1.96,0.0015776642127072193,0.004905125105064023,-0.024315633201236864,0.006355792930818313,0.006196047509401595,0.006945304173361428
2004-09-27,1110.11,1103.52,1110.11,1103.24,1263500000,38.3,1119.44,1114.87,5.57,-2.69,-0.005954038812506113,0.006207804515621085,0.00643140094481609,0.0064241011040875725,0.006341281839725697,0.007577409192845401
2004-09-28,1103.52,1110.06,1111.77,1101.29,1396600000,45.99,1119.0,1114.23,4.92,-2.63,0.005908997216584666,0.009471119933239791,0.10015506358368853,0.006788515546282261,0.005969416972733691,0.007163419745727537
2004-09-29,1110.06,1114.8,1114.8,1107.36,1402900000,47.77,1118.74,1114.31,4.36,-2.2,0.004260948708227019,0.006696212514239797,0.004500811312791342,0.006724372027147843,0.005996315473289164,0.007118279369560376
2004-09-30,1114.8,1114.58,1116.31,1109.61,1748000000,43.76,1118.08,1114.34,3.9,-1.87,-0.00019736429026373514,0.006020000929249925,0.21993075449075405,0.006627723760937592,0.005601119936077821,0.007472908064687419
2004-10-01,1114.58,1131.5,1131.64,1114.58,1582200000,53.16,1118.48,1116.63,3.77,-0.52,0.015066533756062483,0.01519025566471921,-0.09965599362818622,0.008218541722023623,0.006131680915734991,0.00802533806249063
2004-10-04,1131.5,1135.17,1140.19,1131.5,1534000000,53.76,1118.97,1119.1,3.9,0.55,0.00323823336172957,0.0076507290942702255,-0.030937580660094,0.007986263544553658,0.006063034067757579,0.006141329861344149
2004-10-05,1135.17,1134.48,1137.87,1132.03,1418400000,58.43,1119.98,1121.15,4.18,1.11,-0.0006080232822309739,0.005145612481278761,-0.07834922716720527,0.0077869321566507365,0.0060354477131836755,0.006362355360966948
2004-10-06,1134.48,1142.05,1142.05,1132.94,1416700000,60.52,1121.3,1123.94,4.64,1.85,0.006650496941552397,0.008008869220880399,-0.0011992523746897632,0.006066514672640138,0.006116006113424705,0.006798904002019381
2004-10-07,1142.05,1130.65,1142.05,1130.46,1447500000,51.11,1121.45,1124.83,5.01,1.45,-0.010032204525639798,0.010200263576678914,0.021507707061843462,0.006945304173361176,0.006325344049442763,0.006083248970362317
2004-10-08,1130.65,1122.14,1132.92,1120.19,1291600000,49.97,1121.45,1124.48,5.14,0.53,-0.007555112086786053,0.011300056773864142,-0.11395617056302854,0.007577409192845171,0.006505036056735657,0.005861616732825077
2004-10-11,1122.14,1124.39,1126.2,1122.14,943800000,47.33,1121.1,1124.46,5.15,0.03,0.002003089878451547,0.003611557338301097,-0.31372275959183327,0.007163419745727294,0.0065012374449150475,0.006123148941738303
2004-10-12,1124.39,1121.84,1124.39,1115.77,1320100000,55.27,1121.69,1124.11,5.02,-0.5,-0.0022704719422730335,0.007695916849495887,0.33554849099442663,0.0071182793695601316,0.006333604925937539,0.005960526538609508
2004-10-13,1121.84,1113.65,1127.01,1109.63,1546200000,53.24,1122.07,1122.72,4.68,-1.37,-0.007327285420902108,0.015541481709731464,0.1580928165996589,0.007472908064687186,0.006451896277952103,0.008125933426312225
2004-10-14,1113.65,1103.29,1114.97,1102.06,1489500000,46.22,1121.58,1120.13,4.04,-2.55,-0.009346283990246285,0.011646343010969673,-0.037359814733036956,0.00802533806249041,0.006681069285138273,0.008835577757431856
2004-10-15,1103.29,1108.2,1113.17,1102.14,1645100000,52.64,1121.91,1118.54,3.32,-2.88,0.004440452426002217,0.009958056567318962,0.09936067947203853,0.006141329861343863,0.006398532630828817,0.008046148508860044
2004-10-18,1108.2,1114.02,1114.46,1103.33,1373300000,52.26,1122.2,1117.94,2.67,-2.6,0.0052380172141859305,0.010037103097572775,-0.1805845700891382,0.006362355360966672,0.006432381478165544,0.008008109045053715
2004-10-19,1114.02,1103.23,1118.03,1103.15,1737500000,43.84,1121.37,1115.97,1.92,-2.99,-0.009732853919518725,0.013398484232133079,0.23523069590271106,0.0067989040020191216,0.006535613944469769,0.007936259023321849
2004-10-20,1103.23,1103.66,1104.09,1094.25,1685700000,44.2,1120.59,1114.33,1.15,-3.08,0.0003896886618193207,0.0089522691824504,-0.03026639065268455,0.006083248970362027,0.006494420576210605,0.0069436231309907455
2004-10-21,1103.66,1106.49,1108.96,1098.47,1673000000,34.36,1118.8,1113.29,0.45,-2.8,0.0025609135548814166,0.009504336686071646,-0.007562485799439855,0.005861616732824777,0.006503669482277114,0.007406292219125999
2004-10-22,1106.49,1095.74,1108.32,1095.29,1469600000,27.35,1115.99,1110.95,-0.34,-3.16,-0.00976290885663289,0.011826186905015135,-0.12962816708590807,0.006123148941738016,0.006643239378806707,0.008373621884915954
2004-10-25,1095.74,1094.81,1096.81,1090.19,1380500000,27.28,1113.15,1108.8,-1.16,-3.29,-0.0008491018747580625,0.006053973679835956,-0.06254450253070587,0.0059605265386092135,0.0066259748143200235,0.006662175649237916
2004-10-26,1094.81,1111.09,1111.1,1094.81,1685400000,33.87,1110.94,1109.1,-1.69,-2.14,0.014760683246234585,0.014769683376736786,0.199557171968042,0.00812593342631201,0.007202066058988637,0.006691983788981856
2004-10-27,1111.09,1125.4,1126.29,1107.43,1741900000,47.35,1110.57,1111.27,-1.79,-0.38,0.012797012539717656,0.016887029880958693,0.03297354714516487,0.008835577757431658,0.007485844487633622,0.0062677275927048946
2004-10-28,1125.34,1127.44,1130.67,1120.57,1628200000,52.87,1110.95,1113.43,-1.57,0.89,0.0018110478840771549,0.008972892952200162,-0.06750136134353824,0.008046148508859829,0.0074760659485589645,0.005777039077978232
2004-10-29,1127.44,1130.2,1131.44,1124.62,1500800000,53.13,1111.36,1115.67,-1.11,1.83,0.002445032312487605,0.006045956911265193,-0.08147681088791714,0.0080081090450535,0.0074441769006904,0.00602091969188349
2004-11-01,1130.2,1130.51,1133.43,1127.53,1395900000,54.78,1111.98,1117.65,-0.52,2.35,0.0002742501266794761,0.0052190338547921655,-0.07245893073324794,0.00793625902332163,0.007366163524616895,0.00619242634464832
2004-11-02,1130.51,1130.54,1140.48,1128.12,1659000000,60.23,1113.19,1119.36,0.12,2.56,2.6536343735727996e-05,0.010896696023874775,0.17267564267173086,0.006943623130990496,0.007276670842466047,0.006240498577443178
2004-11-03,1130.54,1143.2,1147.6,1130.54,1767500000,73.52,1116.04,1122.54,0.96,3.37,0.011135952949499206,0.014977410441050942,0.06335110758028506,0.007406292219125765,0.007045637885658007,0.007161439525215536
2004-11-04,1143.2,1161.67,1161.67,1142.34,1782700000,77.17,1119.86,1127.76,2.18,4.86,0.016027277347198776,0.016779834765216606,0.008562950187087637,0.00837362188491575,0.00748330366660663,0.006738217485152853
2004-11-05,1161.67,1166.17,1170.87,1160.36,1724400000,76.86,1123.58,1132.88,3.63,5.82,0.0038662499187722688,0.009016760428510295,-0.03324990508483694,0.00666217564923766,0.0074950835280621075,0.005053643068474558
2004-11-08,1166.17,1164.89,1166.86,1162.32,1358700000,85.2,1127.99,1137.15,5.13,5.99,-0.0010982129405912033,0.0038983726029302446,-0.2383508036427031,0.006691983788981601,0.007376881787885976,0.00645007103089133
2004-11-09,1164.89,1164.08,1168.97,1162.48,1450800000,84.35,1132.3,1140.74,6.55,5.69,-0.0006955864890141328,0.005567365170533911,0.06558676817846987,0.006267727592704621,0.007348649362269086,0.006649415573239947
2004-11-10,1164.08,1162.91,1169.35,1162.51,1504300000,82.69,1136.33,1143.7,7.82,5.07,-0.0010055909983224254,0.005866578283027835,0.036212545295029486,0.005777039077977933,0.007345397584407569,0.006637977159687079
2004-11-11,1162.91,1173.48,1174.82,1162.91,1393000000,95.13,1141.88,1147.67,9.07,5.02,0.009048208658483325,0.010189459900181497,-0.07686797892397124,0.006020919691883205,0.0074686260849438834,0.006653932491059006
2004-11-12,1173.48,1184.17,1184.17,1171.39,1531600000,96.6,1148.27,1152.53,10.4,5.32,0.009068414106071288,0.01085102939259297,0.09485324582333376,0.006192426344648044,0.007173368612441826,0.006118874172805854
2004-11-15,1184.17,1183.81,1184.48,1179.85,1453300000,95.47,1153.46,1156.7,11.68,5.11,-0.00030405662444277226,0.003916547959405214,-0.052476107971013874,0.006240498577442904,0.007173206348261595,0.005482136142242188
2004-11-16,1183.81,1175.43,1183.81,1175.32,1364400000,83.79,1157.04,1159.2,12.7,4.08,-0.007104012514838942,0.007197599667943422,-0.06312206108763618,0.007161439525215296,0.007332149449568079,0.005595295773405735
2004-11-17,1175.43,1181.94,1188.46,1175.43,1684200000,84.71,1160.93,1162.23,13.58,3.51,0.00552311817734541,0.01102431328616138,0.21057590205140286,0.006738217485152597,0.007305997786879785,0.006996651939793977
2004-11-18,1181.94,1183.55,1184.9,1180.09,1456700000,84.49,1164.74,1165.08,14.31,2.95,0.0013612403760800973,0.0040676760850422156,-0.14511707014099073,0.005053643068474214,0.006994465343436602,0.0068635632935209875
2004-11-19,1183.55,1170.34,1184.0,1169.17,1526600000,72.07,1167.58,1165.78,14.68,1.47,-0.011224091765503985,0.012604441106009112,0.046869436909467765,0.00645007103089106,0.007188088968631675,0.006859753178499609
2004-11-22,1170.34,1177.24,1178.18,1167.89,1392700000,74.04,1170.92,1167.31,14.88,0.77,0.005878410848213278,0.00877217302588118,-0.09179873130532101,0.006649415573239686,0.007233941202060849,0.005515480489915286
2004-11-23,1177.24,1176.94,1179.52,1171.41,1428300000,69.9,1173.33,1168.59,14.91,0.14,-0.0002548658145293814,0.006899424628579176,0.02524061680953338,0.006637977159686817,0.007206725030430532,0.0065969119684324215
2004-11-24,1176.94,1181.76,1182.46,1176.94,1149600000,64.13,1174.76,1170.35,14.89,-0.09,0.004087002763618841,0.004679164254897117,-0.2170708701037647,0.006653932491058746,0.007018093384593934,0.0067724944886410265
2004-11-26,1181.76,1182.65,1186.62,1181.08,504580000,62.21,1175.94,1171.99,14.81,-0.31,0.0007528305514146183,0.004679655454758347,-0.8234429346980967,0.006118874172805568,0.00669071030948959,0.00686361671688796
2004-11-29,1182.65,1178.57,1186.94,1172.37,1378500000,59.73,1176.92,1172.86,14.6,-0.83,-0.0034558440641463406,0.012351225760096618,1.005024830397133,0.00548213614224187,0.006759195677770647,0.006883543778901921
2004-11-30,1178.57,1173.82,1178.66,1173.81,1553500000,56.56,1177.62,1172.99,14.22,-1.54,-0.004038451494590589,0.004123331537987163,0.11951449836924866,0.005595295773405422,0.006820335894142138,0.0072112177841678225
2004-12-01,1173.78,1191.37,1191.37,1173.78,1772800000,65.7,1179.65,1175.44,13.99,-0.92,0.014840517760714711,0.01487459511631517,0.1320497677198631,0.006996651939793728,0.006870016466154935,0.006942537719099843
2004-12-02,1191.37,1190.33,1194.81,1186.66,1774900000,60.39,1180.85,1177.43,13.82,-0.68,-0.0008733258312130232,0.006844538723878912,0.0011838657413356657,0.006863563293520733,0.00688763548531046,0.005424667163472108
2004-12-03,1190.33,1191.17,1197.46,1187.7,1566700000,54.91,1181.35,1179.26,13.68,-0.56,0.0007054377785724597,0.008183983024229846,-0.12477258689485993,0.006859753178499355,0.006895581269455105,0.005489135142898894
2004-12-06,1191.17,1190.25,1192.41,1185.18,1354400000,54.48,1181.81,1180.73,13.52,-0.64,-0.0007726482903214205,0.006081807448286902,-0.14561294458051321,0.005515480489914971,0.006531917929428871,0.006126924032372233
2004-12-07,1190.25,1177.07,1192.19,1177.07,1533900000,51.07,1181.93,1180.24,13.11,-1.62,-0.011135069345771242,0.01276365216740416,0.12445495993513589,0.006596911968432157,0.006982212842391256,0.006116260827764111
2004-12-08,1177.07,1182.81,1184.05,1176.8,1525200000,50.57,1181.99,1180.58,12.64,-1.91,0.0048646637284361915,0.006141874994803231,-0.005687962770654309,0.006772494488640768,0.0066022632026258386,0.005145467963563411
2004-12-09,1182.81,1189.24,1190.51,1173.76,1624700000,53.53,1182.4,1181.74,12.21,-1.69,0.005421484158823375,0.014169515535651378,0.06319763435229575,0.006863616716887705,0.006320952699226873,0.005087786377847939
2004-12-10,1189.24,1188.0,1191.45,1185.24,1443700000,62.86,1183.66,1182.57,11.8,-1.66,-0.0010432266935263002,0.005225767039214624,-0.11811392069993687,0.006883543778901668,0.006342834297328032,0.00498352726747198
2004-12-13,1188.0,1198.68,1198.77,1188.0,1436100000,64.79,1185.19,1184.72,11.56,-0.97,0.008949730409468337,0.009024810181760934,-0.005278156569193726,0.007211217784167581,0.006477374100591884,0.005284888999092434
2004-12-14,1198.68,1203.38,1205.29,1197.84,1544400000,67.2,1187.08,1187.21,11.48,-0.3,0.003913312738222707,0.00620026704079546,0.0727043793235076,0.006942537719099594,0.006478773678940195,0.005021157028358157
2004-12-15,1203.38,1205.72,1206.61,1199.44,1695800000,66.11,1188.79,1189.68,11.53,0.18,0.0019426347896702723,0.005959993536374775,0.09351912047982225,0.005424667163471787,0.006467244158826506,0.004942282395800963
2004-12-16,1205.72,1203.21,1207.97,1198.41,1793900000,63.53,1190.26,1191.48,11.58,0.21,-0.0020839135287014088,0.00794558656187494,0.056237414835141664,0.005489135142898576,0.006281282835531944,0.004930885357757442
2004-12-17,1203.21,1194.22,1203.21,1193.44,2335000000,59.67,1191.38,1191.85,11.46,-0.46,-0.007499732745133159,0.008153092124397077,0.2636198703979531,0.006126924032371949,0.005887883420860669,0.004890739037560945
2004-12-20,1194.2,1194.65,1203.64,1193.36,1422800000,63.6,1192.86,1192.22,11.23,-0.94,0.00036000285042270264,0.008577440990426233,-0.4953851300286978,0.0061162608277638255,0.00586215058304954,0.005015421638259875
2004-12-21,1194.65,1205.45,1205.93,1194.65,1483700000,60.08,1193.87,1193.98,11.08,-0.6,0.008999685758769083,0.009397798048278894,0.04191220688244712,0.005145467963563074,0.006036457527447103,0.006371154175460035
